Name,Slot,Damage,Armor,Spirit,Stamina,Worth,Desc
Felcloth Gloves,hands,0,0,0,0,0,Nothing
Gloves of Old,hands,0,0,0,0,0,Nothing
Gloves of the Atalai Prophet,hands,0,0,0,0,0,Nothing
Gloves of Undead Cleansing,hands,0,0,0,0,0,Nothing
Gordoks Handwraps,hands,0,0,0,0,0,Nothing
Hands of Power,hands,0,0,0,0,0,Nothing
Hands of the Exalted Herald,hands,0,0,0,0,0,Nothing
Hotshot Pilots Gloves,hands,0,0,0,0,0,Nothing
Inferno Gloves,hands,0,0,0,0,0,Nothing
Ironweave Gloves,hands,0,0,0,0,0,Nothing
Jumanza Grips,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Dreadweave Gloves,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Dreadweave Handwraps,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Satin Gloves,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Satin Handwraps,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Silk Gloves,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Silk Handwraps,hands,0,0,0,0,0,Nothing
Magefist Gloves,hands,0,0,0,0,0,Nothing
Magisters Gloves,hands,0,0,0,0,0,Nothing
Mana Shaping Handwraps,hands,0,0,0,0,0,Nothing
Mooncloth Gloves,hands,0,0,0,0,0,Nothing
Sandworm Skin Gloves,hands,0,0,0,0,0,Nothing
Shadowy Laced Handwraps,hands,0,0,0,0,0,Nothing
Shivery Handwraps,hands,0,0,0,0,0,Nothing
Silkweb Gloves,hands,0,0,0,0,0,Nothing
The Shadows Grasp,hands,0,0,0,0,0,Nothing
Abjurers Gloves,hands,0,0,0,0,0,Nothing
Aboriginal Gloves,hands,0,0,0,0,0,Nothing
Abyssal Cloth Handwraps,hands,0,0,0,0,0,Nothing
Adepts Gloves,hands,0,0,0,0,0,Nothing
Apothecary Gloves,hands,0,0,0,0,0,Nothing
Arachnidian Gloves,hands,0,0,0,0,0,Nothing
Arcane Gloves,hands,0,0,0,0,0,Nothing
Aurora Gloves,hands,0,0,0,0,0,Nothing
Azure Silk Gloves,hands,0,0,0,0,0,Nothing
Barbaric Cloth Gloves,hands,0,0,0,0,0,Nothing
Beerstained Gloves,hands,0,0,0,0,0,Nothing
Black Mageweave Gloves,hands,0,0,0,0,0,Nothing
Bloodwoven Mitts,hands,0,0,0,0,0,Nothing
Bonecasters Gloves,hands,0,0,0,0,0,Nothing
Brewers Gloves,hands,0,0,0,0,0,Nothing
Bright Gloves,hands,0,0,0,0,0,Nothing
Brightcloth Gloves,hands,0,0,0,0,0,Nothing
Buccaneers Gloves,hands,0,0,0,0,0,Nothing
Celestial Handwraps,hands,0,0,0,0,0,Nothing
Cindercloth Gloves,hands,0,0,0,0,0,Nothing
Conjurers Gloves,hands,0,0,0,0,0,Nothing
Coppercloth Gloves,hands,0,0,0,0,0,Nothing
Councillors Gloves,hands,0,0,0,0,0,Nothing
Crimson Silk Gloves,hands,0,0,0,0,0,Nothing
Darkbind Fingers,hands,0,0,0,0,0,Nothing
Darkmist Handguards,hands,0,0,0,0,0,Nothing
Durable Gloves,hands,0,0,0,0,0,Nothing
Duskwoven Gloves,hands,0,0,0,0,0,Nothing
Earth Warders Gloves,hands,0,0,0,0,0,Nothing
Elders Gloves,hands,0,0,0,0,0,Nothing
Elegant Gloves,hands,0,0,0,0,0,Nothing
Elunarian Handgrips,hands,0,0,0,0,0,Nothing
Embersilk Mitts,hands,0,0,0,0,0,Nothing
Engineering Gloves,hands,0,0,0,0,0,Nothing
Eternal Gloves,hands,0,0,0,0,0,Nothing
Evergreen Gloves,hands,0,0,0,0,0,Nothing
Everwarm Handwraps,hands,0,0,0,0,0,Nothing
Freewind Gloves,hands,0,0,0,0,0,Nothing
Frostweave Gloves,hands,0,0,0,0,0,Nothing
Gaeas Handwraps,hands,0,0,0,0,0,Nothing
Gemmed Gloves,hands,0,0,0,0,0,Nothing
Geomancers Gloves,hands,0,0,0,0,0,Nothing
Ghostweave Gloves,hands,0,0,0,0,0,Nothing
Gloves of Kapelan,hands,0,0,0,0,0,Nothing
Gloves of Meditation,hands,0,0,0,0,0,Nothing
Gloves of Shadowy Mist,hands,0,0,0,0,0,Nothing
Gnoll Casting Gloves,hands,0,0,0,0,0,Nothing
Gold-flecked Gloves,hands,0,0,0,0,0,Nothing
Gossamer Gloves,hands,0,0,0,0,0,Nothing
Greenleaf Handwraps,hands,0,0,0,0,0,Nothing
Greenweave Gloves,hands,0,0,0,0,0,Nothing
Hands of Darkness,hands,0,0,0,0,0,Nothing
Heavy Woolen Gloves,hands,0,0,0,0,0,Nothing
Hibernal Gloves,hands,0,0,0,0,0,Nothing
High Councillors Gloves,hands,0,0,0,0,0,Nothing
Highborne Gloves,hands,0,0,0,0,0,Nothing
Imperial Red Gloves,hands,0,0,0,0,0,Nothing
Insulated Sage Gloves,hands,0,0,0,0,0,Nothing
Ivycloth Gloves,hands,0,0,0,0,0,Nothing
Jutebraid Gloves,hands,0,0,0,0,0,Nothing
Lunar Handwraps,hands,0,0,0,0,0,Nothing
Masters Gloves,hands,0,0,0,0,0,Nothing
Mistscape Gloves,hands,0,0,0,0,0,Nothing
Mystics Gloves,hands,0,0,0,0,0,Nothing
Mystical Gloves,hands,0,0,0,0,0,Nothing
Nightsky Gloves,hands,0,0,0,0,0,Nothing
Opulent Gloves,hands,0,0,0,0,0,Nothing
Pagan Mitts,hands,0,0,0,0,0,Nothing
Pardoc Grips,hands,0,0,0,0,0,Nothing
Phoenix Gloves,hands,0,0,0,0,0,Nothing
Quintis Research Gloves,hands,0,0,0,0,0,Nothing
Raincaller Mitts,hands,0,0,0,0,0,Nothing
Ravens Claws,hands,0,0,0,0,0,Nothing
Red Mageweave Gloves,hands,0,0,0,0,0,Nothing
Regal Gloves,hands,0,0,0,0,0,Nothing
Resilient Handgrips,hands,0,0,0,0,0,Nothing
Resplendent Gauntlets,hands,0,0,0,0,0,Nothing
Reveloshs Gloves,hands,0,0,0,0,0,Nothing
Riding Gloves,hands,0,0,0,0,0,Nothing
Ritual Gloves,hands,0,0,0,0,0,Nothing
Royal Gloves,hands,0,0,0,0,0,Nothing
Runecloth Gloves,hands,0,0,0,0,0,Nothing
Sages Gloves,hands,0,0,0,0,0,Nothing
Sanguine Handwraps,hands,0,0,0,0,0,Nothing
Seers Gloves,hands,0,0,0,0,0,Nothing
Serpent Gloves,hands,0,0,0,0,0,Nothing
Shadoweave Gloves,hands,0,0,0,0,0,Nothing
Shilly Mitts,hands,0,0,0,0,0,Nothing
Shimmering Gloves,hands,0,0,0,0,0,Nothing
Shredder Operating Gloves,hands,0,0,0,0,0,Nothing
Silksand Gloves,hands,0,0,0,0,0,Nothing
Silver-thread Gloves,hands,0,0,0,0,0,Nothing
Skilled Handling Gloves,hands,0,0,0,0,0,Nothing
Smoldering Gloves,hands,0,0,0,0,0,Nothing
Sorcerer Gloves,hands,0,0,0,0,0,Nothing
Stonecloth Gloves,hands,0,0,0,0,0,Nothing
Thistlefur Gloves,hands,0,0,0,0,0,Nothing
Truefaith Gloves,hands,0,0,0,0,0,Nothing
Twilight Gloves,hands,0,0,0,0,0,Nothing
Venomshroud Mitts,hands,0,0,0,0,0,Nothing
Vital Handwraps,hands,0,0,0,0,0,Nothing
Watchers Handwraps,hands,0,0,0,0,0,Nothing
Wayfaring Gloves,hands,0,0,0,0,0,Nothing
Willow Gloves,hands,0,0,0,0,0,Nothing
Windchaser Handguards,hands,0,0,0,0,0,Nothing
Wingcrest Gloves,hands,0,0,0,0,0,Nothing
Witherseed Gloves,hands,0,0,0,0,0,Nothing
Zodiac Gloves,hands,0,0,0,0,0,Nothing
Ancestral Gloves,hands,0,0,0,0,0,Nothing
Beaded Gloves,hands,0,0,0,0,0,Nothing
Disciples Gloves,hands,0,0,0,0,0,Nothing
Embroidered Gloves,hands,0,0,0,0,0,Nothing
Fingerless Gloves,hands,0,0,0,0,0,Nothing
Flax Gloves,hands,0,0,0,0,0,Nothing
Gardening Gloves,hands,0,0,0,0,0,Nothing
Heavy Linen Gloves,hands,0,0,0,0,0,Nothing
Heavy Weave Gloves,hands,0,0,0,0,0,Nothing
Journeymans Gloves,hands,0,0,0,0,0,Nothing
Knitted Gloves,hands,0,0,0,0,0,Nothing
Native Handwraps,hands,0,0,0,0,0,Nothing
Netted Gloves,hands,0,0,0,0,0,Nothing
Outfitter Gloves,hands,0,0,0,0,0,Nothing
Padded Gloves,hands,0,0,0,0,0,Nothing
Rabbit Handler Gloves,hands,0,0,0,0,0,Nothing
Russet Gloves,hands,0,0,0,0,0,Nothing
Salmas Oven Mitts,hands,0,0,0,0,0,Nothing
Simple Gloves,hands,0,0,0,0,0,Nothing
Spellbinder Gloves,hands,0,0,0,0,0,Nothing
Tattered Cloth Gloves,hands,0,0,0,0,0,Nothing
Thick Cloth Gloves,hands,0,0,0,0,0,Nothing
Thin Cloth Gloves,hands,0,0,0,0,0,Nothing
Viny Gloves,hands,0,0,0,0,0,Nothing
Welldrip Gloves,hands,0,0,0,0,0,Nothing
Wooly Mittens,hands,0,0,0,0,0,Nothing
Woven Gloves,hands,0,0,0,0,0,Nothing
Brocade Gloves,hands,0,0,0,0,0,Nothing
Calico Gloves,hands,0,0,0,0,0,Nothing
Canvas Gloves,hands,0,0,0,0,0,Nothing
Crochet Gloves,hands,0,0,0,0,0,Nothing
Cross-stitched Gloves,hands,0,0,0,0,0,Nothing
Frayed Gloves,hands,0,0,0,0,0,Nothing
Interlaced Gloves,hands,0,0,0,0,0,Nothing
Patchwork Gloves,hands,0,0,0,0,0,Nothing
Twill Gloves,hands,0,0,0,0,0,Nothing
Aged Core Leather Gloves,hands,0,0,0,0,0,Nothing
Bile-Covered Gauntlets,hands,0,0,0,0,0,Nothing
Bloodfang Gloves,hands,0,0,0,0,0,Nothing
Bonescythe Gauntlets,hands,0,0,0,0,0,Nothing
Cenarion Gloves,hands,0,0,0,0,0,Nothing
Darkmantle Gloves,hands,0,0,0,0,0,Nothing
Doomhide Gauntlets,hands,0,0,0,0,0,Nothing
Dreamwalker Handguards,hands,0,0,0,0,0,Nothing
Feralheart Gloves,hands,0,0,0,0,0,Nothing
Gauntlets of New Life,hands,0,0,0,0,0,Nothing
Generals Dragonhide Gloves,hands,0,0,0,0,0,Nothing
Generals Leather Mitts,hands,0,0,0,0,0,Nothing
Gloves of Ebru,hands,0,0,0,0,0,Nothing
Gloves of Enforcement,hands,0,0,0,0,0,Nothing
Gloves of Holy Might,hands,0,0,0,0,0,Nothing
Gloves of the Hidden Temple,hands,0,0,0,0,0,Nothing
Marshals Dragonhide Gauntlets,hands,0,0,0,0,0,Nothing
Marshals Leather Handgrips,hands,0,0,0,0,0,Nothing
Nightslayer Gloves,hands,0,0,0,0,0,Nothing
Polar Gloves,hands,0,0,0,0,0,Nothing
Stormrage Handguards,hands,0,0,0,0,0,Nothing
Taut Dragonhide Gloves,hands,0,0,0,0,0,Nothing
Wasphide Gauntlets,hands,0,0,0,0,0,Nothing
Arachnid Gloves,hands,0,0,0,0,0,Nothing
Blood Guards Dragonhide Gauntlets,hands,0,0,0,0,0,Nothing
Blood Guards Dragonhide Grips,hands,0,0,0,0,0,Nothing
Blood Guards Leather Grips,hands,0,0,0,0,0,Nothing
Blood Guards Leather Vices,hands,0,0,0,0,0,Nothing
Blooddrenched Grips,hands,0,0,0,0,0,Nothing
Bloodfire Talons,hands,0,0,0,0,0,Nothing
Brawler Gloves,hands,0,0,0,0,0,Nothing
Cadaverous Gloves,hands,0,0,0,0,0,Nothing
Devilsaur Gauntlets,hands,0,0,0,0,0,Nothing
Ebon Vise,hands,0,0,0,0,0,Nothing
Elven Spirit Claws,hands,0,0,0,0,0,Nothing
Fallbrush Handgrips,hands,0,0,0,0,0,Nothing
Gargoyle Slashers,hands,0,0,0,0,0,Nothing
Gauntlets of Southwind,hands,0,0,0,0,0,Nothing
Gauntlets of the Sea,hands,0,0,0,0,0,Nothing
Gloves of Earthen Power,hands,0,0,0,0,0,Nothing
Gloves of Restoration,hands,0,0,0,0,0,Nothing
Gordoks Gloves,hands,0,0,0,0,0,Nothing
Handwraps of Undead Slaying,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Dragonhide Gloves,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Dragonhide Grips,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Leather Gauntlets,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Leather Grips,hands,0,0,0,0,0,Nothing
Mar Aloms Grip,hands,0,0,0,0,0,Nothing
Naga Battle Gloves,hands,0,0,0,0,0,Nothing
Ogreseer Fists,hands,0,0,0,0,0,Nothing
Plaguebat Fur Gloves,hands,0,0,0,0,0,Nothing
Primal Batskin Gloves,hands,0,0,0,0,0,Nothing
Quickdraw Gloves,hands,0,0,0,0,0,Nothing
Shadow Panther Hide Gloves,hands,0,0,0,0,0,Nothing
Shadowcraft Gloves,hands,0,0,0,0,0,Nothing
Shadowskin Gloves,hands,0,0,0,0,0,Nothing
Skuls Fingerbone Claws,hands,0,0,0,0,0,Nothing
Slaghide Gauntlets,hands,0,0,0,0,0,Nothing
Stonebark Gauntlets,hands,0,0,0,0,0,Nothing
Stormshroud Gloves,hands,0,0,0,0,0,Nothing
Timbermaw Brawlers,hands,0,0,0,0,0,Nothing
Toughened Leather Gloves,hands,0,0,0,0,0,Nothing
Toughened Silithid Hide Gloves,hands,0,0,0,0,0,Nothing
Wildheart Gloves,hands,0,0,0,0,0,Nothing
Wolfclaw Gloves,hands,0,0,0,0,0,Nothing
Abyssal Leather Gloves,hands,0,0,0,0,0,Nothing
Adventurers Gloves,hands,0,0,0,0,0,Nothing
Archers Gloves,hands,0,0,0,0,0,Nothing
Bandit Gloves,hands,0,0,0,0,0,Nothing
Barbaric Gloves,hands,0,0,0,0,0,Nothing
Bards Gloves,hands,0,0,0,0,0,Nothing
Bingles Flying Gloves,hands,0,0,0,0,0,Nothing
Black Whelp Gloves,hands,0,0,0,0,0,Nothing
Blackened Defias Gloves,hands,0,0,0,0,0,Nothing
Blight Leather Gloves,hands,0,0,0,0,0,Nothing
Bonefingers,hands,0,0,0,0,0,Nothing
Braced Handguards,hands,0,0,0,0,0,Nothing
Braidfur Gloves,hands,0,0,0,0,0,Nothing
Bristlebark Gloves,hands,0,0,0,0,0,Nothing
Cabalist Gloves,hands,0,0,0,0,0,Nothing
Ceremonial Leather Gloves,hands,0,0,0,0,0,Nothing
Chieftains Gloves,hands,0,0,0,0,0,Nothing
Chimeric Gloves,hands,0,0,0,0,0,Nothing
Cutthroats Mitts,hands,0,0,0,0,0,Nothing
Dark Leather Gloves,hands,0,0,0,0,0,Nothing
Dervish Gloves,hands,0,0,0,0,0,Nothing
Deviate Scale Gloves,hands,0,0,0,0,0,Nothing
Dog Training Gloves,hands,0,0,0,0,0,Nothing
Dokebi Gloves,hands,0,0,0,0,0,Nothing
Duskwing Gloves,hands,0,0,0,0,0,Nothing
Dusty Mining Gloves,hands,0,0,0,0,0,Nothing
Emblazoned Gloves,hands,0,0,0,0,0,Nothing
Feral Gloves,hands,0,0,0,0,0,Nothing
Fine Leather Gloves,hands,0,0,0,0,0,Nothing
Fletchers Gloves,hands,0,0,0,0,0,Nothing
Foremans Gloves,hands,0,0,0,0,0,Nothing
Forest Leather Gloves,hands,0,0,0,0,0,Nothing
Frostsaber Gloves,hands,0,0,0,0,0,Nothing
Ghostwalker Gloves,hands,0,0,0,0,0,Nothing
Ghoul Fingers,hands,0,0,0,0,0,Nothing
Gloves of Insight,hands,0,0,0,0,0,Nothing
Gloves of the Fang,hands,0,0,0,0,0,Nothing
Gloves of the Greatfather,hands,0,0,0,0,0,Nothing
Gloves of the Moon,hands,0,0,0,0,0,Nothing
Gloves of the Pathfinder,hands,0,0,0,0,0,Nothing
Glyphed Mitts,hands,0,0,0,0,0,Nothing
Gnomish Mechanics Gloves,hands,0,0,0,0,0,Nothing
Grand Gauntlets,hands,0,0,0,0,0,Nothing
Hammerfist Gloves,hands,0,0,0,0,0,Nothing
Hawkeyes Gloves,hands,0,0,0,0,0,Nothing
Headhunters Mitts,hands,0,0,0,0,0,Nothing
Heavy Earthen Gloves,hands,0,0,0,0,0,Nothing
Heraldic Gloves,hands,0,0,0,0,0,Nothing
Herbalists Gloves,hands,0,0,0,0,0,Nothing
Hillmans Leather Gloves,hands,0,0,0,0,0,Nothing
Hunting Gloves,hands,0,0,0,0,0,Nothing
Huntsmans Gloves,hands,0,0,0,0,0,Nothing
Imperial Leather Gloves,hands,0,0,0,0,0,Nothing
Imposing Gloves,hands,0,0,0,0,0,Nothing
Indomitable Gauntlets,hands,0,0,0,0,0,Nothing
Infiltrator Gloves,hands,0,0,0,0,0,Nothing
Inscribed Leather Gloves,hands,0,0,0,0,0,Nothing
Insignia Gloves,hands,0,0,0,0,0,Nothing
Jadefire Gloves,hands,0,0,0,0,0,Nothing
Jangdors Handcrafted Gloves,hands,0,0,0,0,0,Nothing
Keepers Gloves,hands,0,0,0,0,0,Nothing
Lupine Handwraps,hands,0,0,0,0,0,Nothing
Metalworking Gloves,hands,0,0,0,0,0,Nothing
Mighty Gauntlets,hands,0,0,0,0,0,Nothing
Muds Crushers,hands,0,0,0,0,0,Nothing
Nightfall Gloves,hands,0,0,0,0,0,Nothing
Nightshade Gloves,hands,0,0,0,0,0,Nothing
Nimble Leather Gloves,hands,0,0,0,0,0,Nothing
Nocturnal Gloves,hands,0,0,0,0,0,Nothing
Oilrag Handwraps,hands,0,0,0,0,0,Nothing
Owlbeast Hide Gloves,hands,0,0,0,0,0,Nothing
Pathfinder Gloves,hands,0,0,0,0,0,Nothing
Peerless Gloves,hands,0,0,0,0,0,Nothing
Pilferers Gloves,hands,0,0,0,0,0,Nothing
Potent Gloves,hands,0,0,0,0,0,Nothing
Praetorian Gloves,hands,0,0,0,0,0,Nothing
Pratts Handcrafted Gloves,hands,0,0,0,0,0,Nothing
Pridelord Gloves,hands,0,0,0,0,0,Nothing
Prospector Gloves,hands,0,0,0,0,0,Nothing
Prospectors Mitts,hands,0,0,0,0,0,Nothing
Rageclaw Gloves,hands,0,0,0,0,0,Nothing
Ranger Gloves,hands,0,0,0,0,0,Nothing
Razzerics Racing Grips,hands,0,0,0,0,0,Nothing
Red Whelp Gloves,hands,0,0,0,0,0,Nothing
Righteous Gloves,hands,0,0,0,0,0,Nothing
Rigid Gloves,hands,0,0,0,0,0,Nothing
Robust Gloves,hands,0,0,0,0,0,Nothing
Runic Leather Gauntlets,hands,0,0,0,0,0,Nothing
Rustler Gloves,hands,0,0,0,0,0,Nothing
Scaled Leather Gloves,hands,0,0,0,0,0,Nothing
Scorpashi Gloves,hands,0,0,0,0,0,Nothing
Scouting Gloves,hands,0,0,0,0,0,Nothing
Seawolf Gloves,hands,0,0,0,0,0,Nothing
Sentinel Gloves,hands,0,0,0,0,0,Nothing
Serpentskin Gloves,hands,0,0,0,0,0,Nothing
Shepherds Gloves,hands,0,0,0,0,0,Nothing
Shucking Gloves,hands,0,0,0,0,0,Nothing
Stormfire Gauntlets,hands,0,0,0,0,0,Nothing
Superior Gloves,hands,0,0,0,0,0,Nothing
Supreme Gloves,hands,0,0,0,0,0,Nothing
Swashbucklers Gloves,hands,0,0,0,0,0,Nothing
Swine Fists,hands,0,0,0,0,0,Nothing
Tiger Hunter Gloves,hands,0,0,0,0,0,Nothing
Trackers Gloves,hands,0,0,0,0,0,Nothing
Travelers Gloves,hands,0,0,0,0,0,Nothing
Tricksters Handwraps,hands,0,0,0,0,0,Nothing
Wanderers Gloves,hands,0,0,0,0,0,Nothing
Wardens Gloves,hands,0,0,0,0,0,Nothing
Wicked Leather Gauntlets,hands,0,0,0,0,0,Nothing
Windfelt Gloves,hands,0,0,0,0,0,Nothing
Wolf Riders Gloves,hands,0,0,0,0,0,Nothing
Woodworking Gloves,hands,0,0,0,0,0,Nothing
Wranglers Gloves,hands,0,0,0,0,0,Nothing
Archery Training Gloves,hands,0,0,0,0,0,Nothing
Battered Leather Gloves,hands,0,0,0,0,0,Nothing
Battleworn Leather Gloves,hands,0,0,0,0,0,Nothing
Burnt Leather Gloves,hands,0,0,0,0,0,Nothing
Cracked Leather Gloves,hands,0,0,0,0,0,Nothing
Cuirboulli Gloves,hands,0,0,0,0,0,Nothing
Cured Leather Gloves,hands,0,0,0,0,0,Nothing
Dirty Leather Gloves,hands,0,0,0,0,0,Nothing
Double-layered Gloves,hands,0,0,0,0,0,Nothing
Driving Gloves,hands,0,0,0,0,0,Nothing
Embossed Leather Gloves,hands,0,0,0,0,0,Nothing
Grizzly Gloves,hands,0,0,0,0,0,Nothing
Guardian Gloves,hands,0,0,0,0,0,Nothing
Gypsy Gloves,hands,0,0,0,0,0,Nothing
Lion-stamped Gloves,hands,0,0,0,0,0,Nothing
Nomadic Gloves,hands,0,0,0,0,0,Nothing
Pioneer Gloves,hands,0,0,0,0,0,Nothing
Primal Mitts,hands,0,0,0,0,0,Nothing
Reinforced Leather Gloves,hands,0,0,0,0,0,Nothing
Rough Leather Gloves,hands,0,0,0,0,0,Nothing
Sewing Gloves,hands,0,0,0,0,0,Nothing
Studded Gloves,hands,0,0,0,0,0,Nothing
Tanned Leather Gloves,hands,0,0,0,0,0,Nothing
Tribal Gloves,hands,0,0,0,0,0,Nothing
Veiled Grips,hands,0,0,0,0,0,Nothing
White Wolf Gloves,hands,0,0,0,0,0,Nothing
Wolf Handler Gloves,hands,0,0,0,0,0,Nothing
Hardened Leather Gloves,hands,0,0,0,0,0,Nothing
Patched Leather Gloves,hands,0,0,0,0,0,Nothing
Ragged Leather Gloves,hands,0,0,0,0,0,Nothing
Rawhide Gloves,hands,0,0,0,0,0,Nothing
Smooth Leather Gloves,hands,0,0,0,0,0,Nothing
Thick Leather Gloves,hands,0,0,0,0,0,Nothing
Tough Leather Gloves,hands,0,0,0,0,0,Nothing
Warped Leather Gloves,hands,0,0,0,0,0,Nothing
Worn Leather Gloves,hands,0,0,0,0,0,Nothing
Beastmasters Gloves,hands,0,0,0,0,0,Nothing
Black Grasp of the Destroyer,hands,0,0,0,0,0,Nothing
Chromatic Gauntlets,hands,0,0,0,0,0,Nothing
Cryptstalker Handguards,hands,0,0,0,0,0,Nothing
Dragonstalkers Gauntlets,hands,0,0,0,0,0,Nothing
Earthfury Gauntlets,hands,0,0,0,0,0,Nothing
Earthshatter Handguards,hands,0,0,0,0,0,Nothing
Edgemasters Handguards,hands,0,0,0,0,0,Nothing
Gauntlets of Kalimdor,hands,0,0,0,0,0,Nothing
Gauntlets of Ten Storms,hands,0,0,0,0,0,Nothing
Gauntlets of The Five Thunders,hands,0,0,0,0,0,Nothing
Generals Chain Gloves,hands,0,0,0,0,0,Nothing
Generals Mail Gauntlets,hands,0,0,0,0,0,Nothing
Giantstalkers Gloves,hands,0,0,0,0,0,Nothing
Icy Scale Gauntlets,hands,0,0,0,0,0,Nothing
Marshals Chain Grips,hands,0,0,0,0,0,Nothing
Seafury Gauntlets,hands,0,0,0,0,0,Nothing
Slimy Scaled Gauntlets,hands,0,0,0,0,0,Nothing
Stonerender Gauntlets,hands,0,0,0,0,0,Nothing
Veklors Gloves of Devastation,hands,0,0,0,0,0,Nothing
Algae Fists,hands,0,0,0,0,0,Nothing
Azurite Fists,hands,0,0,0,0,0,Nothing
Battlecaller Gauntlets,hands,0,0,0,0,0,Nothing
Beaststalkers Gloves,hands,0,0,0,0,0,Nothing
Blood Guards Chain Gauntlets,hands,0,0,0,0,0,Nothing
Blood Guards Chain Vices,hands,0,0,0,0,0,Nothing
Blood Guards Mail Grips,hands,0,0,0,0,0,Nothing
Blood Guards Mail Vices,hands,0,0,0,0,0,Nothing
Bloodmail Gauntlets,hands,0,0,0,0,0,Nothing
Bloodsoul Gauntlets,hands,0,0,0,0,0,Nothing
Desertstalkerss Gauntlets,hands,0,0,0,0,0,Nothing
Dracorian Gauntlets,hands,0,0,0,0,0,Nothing
Dragonscale Gauntlets,hands,0,0,0,0,0,Nothing
Gauntlets of Deftness,hands,0,0,0,0,0,Nothing
Gauntlets of Divinity,hands,0,0,0,0,0,Nothing
Gauntlets of Elements,hands,0,0,0,0,0,Nothing
Gilded Gauntlets,hands,0,0,0,0,0,Nothing
Gloves of the Tormented,hands,0,0,0,0,0,Nothing
Gordoks Gauntlets,hands,0,0,0,0,0,Nothing
Green Dragonscale Gauntlets,hands,0,0,0,0,0,Nothing
Grubbis Paws,hands,0,0,0,0,0,Nothing
Handguards of Savagery,hands,0,0,0,0,0,Nothing
Handguards of Undead Slaying,hands,0,0,0,0,0,Nothing
Harmonious Gauntlets,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Chain Gauntlets,hands,0,0,0,0,0,Nothing
Knight-Lieutenants Chain Vices,hands,0,0,0,0,0,Nothing
Molten Fists,hands,0,0,0,0,0,Nothing
Murkwater Gauntlets,hands,0,0,0,0,0,Nothing
Reticulated Bone Gauntlets,hands,0,0,0,0,0,Nothing
Rockgrip Gauntlets,hands,0,0,0,0,0,Nothing
Sandstalker Gauntlets,hands,0,0,0,0,0,Nothing
Savage Gladiator Grips,hands,0,0,0,0,0,Nothing
Scaled Silithid Gauntlets,hands,0,0,0,0,0,Nothing
Spitfire Gauntlets,hands,0,0,0,0,0,Nothing
Storm Gauntlets,hands,0,0,0,0,0,Nothing
Stormgale Fists,hands,0,0,0,0,0,Nothing
The Frozen Clutch,hands,0,0,0,0,0,Nothing
Thorbias Gauntlets,hands,0,0,0,0,0,Nothing
Trueaim Gauntlets,hands,0,0,0,0,0,Nothing
Voones Vice Grips,hands,0,0,0,0,0,Nothing
Warsong Gauntlets,hands,0,0,0,0,0,Nothing
Wastewalkers Gauntlets,hands,0,0,0,0,0,Nothing
Abyssal Mail Handguards,hands,0,0,0,0,0,Nothing
Ancient Gauntlets,hands,0,0,0,0,0,Nothing
Banded Gauntlets,hands,0,0,0,0,0,Nothing
Barbaric Iron Gloves,hands,0,0,0,0,0,Nothing
Battleforge Gauntlets,hands,0,0,0,0,0,Nothing
Blackforge Gauntlets,hands,0,0,0,0,0,Nothing
Blackrock Gauntlets,hands,0,0,0,0,0,Nothing
Bloodlust Gauntlets,hands,0,0,0,0,0,Nothing
Bloodspattered Gloves,hands,0,0,0,0,0,Nothing
Bonefist Gauntlets,hands,0,0,0,0,0,Nothing
Bonelink Gauntlets,hands,0,0,0,0,0,Nothing
Brazen Gauntlets,hands,0,0,0,0,0,Nothing
Bricksteel Gauntlets,hands,0,0,0,0,0,Nothing
Bridgeworkers Gloves,hands,0,0,0,0,0,Nothing
Brigade Gauntlets,hands,0,0,0,0,0,Nothing
Brutal Gauntlets,hands,0,0,0,0,0,Nothing
Burnished Gloves,hands,0,0,0,0,0,Nothing
Captains Gauntlets,hands,0,0,0,0,0,Nothing
Champions Gauntlets,hands,0,0,0,0,0,Nothing
Chief Brigadier Gauntlets,hands,0,0,0,0,0,Nothing
Crusaders Gauntlets,hands,0,0,0,0,0,Nothing
Dagmire Gauntlets,hands,0,0,0,0,0,Nothing
Darkspinner Claws,hands,0,0,0,0,0,Nothing
Defender Gauntlets,hands,0,0,0,0,0,Nothing
Ebonhold Gauntlets,hands,0,0,0,0,0,Nothing
Enduring Gauntlets,hands,0,0,0,0,0,Nothing
Engraved Gauntlets,hands,0,0,0,0,0,Nothing
Fire Hardened Gauntlets,hands,0,0,0,0,0,Nothing
Formidable Gauntlets,hands,0,0,0,0,0,Nothing
Fortified Gauntlets,hands,0,0,0,0,0,Nothing
Gauntlets of Accuracy,hands,0,0,0,0,0,Nothing
Gauntlets of Ogre Strength,hands,0,0,0,0,0,Nothing
Gemmed Copper Gauntlets,hands,0,0,0,0,0,Nothing
